Sale ID,Basket ID,Item ID,Type,Mfr,Category,Qty,Price,Discount %,Total,Store ID,Date Time,Store Name
341,205,asc-20,B,Tyrell Corp.,Kitchen,4,108.77,0.05,413.33,4,43486.69928,Green Mall
347,207,asc-59,A,Acme,Gardening,1,87.64,0,87.64,4,43486.75425,Green Mall
355,211,asc-8,B,Tyrell Corp.,Bathroom,8,68.74,0.1,494.93,4,43466.40762,Green Mall
356,211,asc-66,C,Acme,Bathroom,4,83.74,0,334.96,4,43467.37391,Green Mall
358,211,asc-13,A,Cyberdyne,Gardening,4,85.52,0.12,301.03,4,43469.77262,Green Mall
360,212,asc-91,C,Tyrell Corp.,Roofing,6,99.06,0,594.36,4,43481.52793,Green Mall
361,213,asc-98,B,Acme,Bathroom,5,68.04,0,340.2,4,43476.76388,Green Mall
372,222,asc-12,B,Acme,Gardening,8,108.48,0,867.84,4,43474.48347,Green Mall
375,225,asc-45,C,Acme,Bathroom,7,51.91,0.12,319.77,4,43487.62677,Green Mall
379,227,asc-18,C,Cyberdyne,Kitchen,3,56.43,0.1,152.36,4,43472.77424,Green Mall
384,231,asc-21,A,Cyberdyne,Roofing,6,82.82,0,496.92,4,43483.37579,Green Mall
388,233,asc-69,A,Acme,Kitchen,7,91.02,0,637.14,4,43481.55549,Green Mall
392,234,asc-27,C,Cyberdyne,Kitchen,3,25.79,0,77.37,4,43493.49328,Green Mall
393,235,asc-95,A,Acme,Bathroom,8,40.7,0.1,293.04,4,43482.50426,Green Mall
394,236,asc-48,C,Acme,Gardening,9,16.59,0,149.31,4,43466.50303,Green Mall
400,240,asc-43,B,Cyberdyne,Kitchen,7,98.16,0,687.12,4,43482.72139,Green Mall
406,244,asc-35,A,Tyrell Corp.,Gardening,7,65.42,0,457.94,4,43473.44475,Green Mall
413,247,asc-6,A,Cyberdyne,Gardening,3,37.92,0,113.76,4,43478.40483,Green Mall
416,249,asc-40,C,Acme,Bathroom,9,65.08,0,585.72,4,43477.33785,Green Mall
418,251,asc-30,B,Cyberdyne,Gardening,9,69.92,0,629.28,4,43495.70412,Green Mall
421,253,asc-52,B,Cyberdyne,Gardening,4,15.44,0,61.76,4,43469.54267,Green Mall
423,254,asc-28,A,Cyberdyne,Roofing,9,39.46,0,355.14,4,43484.80343,Green Mall
427,257,asc-57,A,Cyberdyne,Roofing,7,58,0,406,4,43478.34237,Green Mall
434,260,asc-58,C,Tyrell Corp.,Roofing,1,56.39,0,56.39,4,43495.40965,Green Mall
435,260,asc-90,B,Acme,Gardening,7,124.1,0.1,781.83,4,43487.7298,Green Mall
440,264,asc-51,A,Tyrell Corp.,Kitchen,7,81.05,0,567.35,4,43493.82914,Green Mall
445,267,asc-68,A,Acme,Bathroom,5,6.2,0,31,4,43474.5697,Green Mall
449,269,asc-70,B,Cyberdyne,Bathroom,4,35.42,0.05,134.6,4,43482.46551,Green Mall
452,271,asc-62,A,Acme,Gardening,3,112.64,0,337.92,4,43479.74461,Green Mall
454,272,asc-25,B,Tyrell Corp.,Gardening,6,25.32,0,151.92,4,43479.38205,Green Mall
470,283,asc-71,A,Acme,Kitchen,8,52.01,0.12,366.15,4,43483.52948,Green Mall
472,284,asc-12,B,Acme,Gardening,4,108.48,0,433.92,4,43470.63005,Green Mall
475,285,asc-45,C,Acme,Bathroom,6,51.91,0.05,295.89,4,43478.39933,Green Mall
478,286,asc-22,C,Cyberdyne,Kitchen,6,111.58,0,669.48,4,43488.40556,Green Mall
483,290,asc-86,A,Acme,Bathroom,5,27.41,0,137.05,4,43492.69256,Green Mall
484,291,asc-21,A,Cyberdyne,Roofing,6,82.82,0,496.92,4,43478.52807,Green Mall
487,293,asc-31,C,Acme,Bathroom,1,42.23,0.12,37.16,4,43471.79764,Green Mall
496,298,asc-36,C,Tyrell Corp.,Bathroom,1,85.24,0.12,75.01,4,43476.36642,Green Mall
504,303,asc-76,B,Tyrell Corp.,Bathroom,7,98.28,0,687.96,4,43488.69606,Green Mall
513,310,asc-6,A,Cyberdyne,Gardening,8,37.92,0,303.36,4,43484.75575,Green Mall
520,314,asc-92,A,Cyberdyne,Kitchen,6,94.85,0,569.1,4,43493.64041,Green Mall
521,314,asc-52,B,Cyberdyne,Gardening,1,15.44,0.12,13.59,4,43482.7386,Green Mall
523,316,asc-28,A,Cyberdyne,Roofing,8,39.46,0.1,284.11,4,43467.40072,Green Mall
529,320,asc-37,B,Tyrell Corp.,Gardening,9,61.92,0,557.28,4,43490.77034,Green Mall
532,323,asc-55,B,Acme,Kitchen,6,17.42,0,104.52,4,43488.65394,Green Mall
533,323,asc-63,C,Acme,Kitchen,8,81.91,0.1,589.75,4,43490.38961,Green Mall
534,324,asc-58,C,Tyrell Corp.,Roofing,4,56.39,0,225.56,4,43470.33784,Green Mall
537,327,asc-19,A,Tyrell Corp.,Bathroom,6,103.97,0.12,548.96,4,43493.58243,Green Mall
538,328,asc-82,C,Acme,Gardening,4,43.69,0,174.76,4,43493.82024,Green Mall
540,329,asc-51,A,Tyrell Corp.,Kitchen,9,81.05,0,729.45,4,43479.66618,Green Mall
541,329,asc-20,B,Tyrell Corp.,Kitchen,3,108.77,0.12,287.15,4,43495.59198,Green Mall
545,329,asc-68,A,Acme,Bathroom,4,6.2,0.05,23.56,4,43481.68994,Green Mall
556,334,asc-66,C,Acme,Bathroom,9,83.74,0.12,663.22,4,43485.66368,Green Mall
558,335,asc-13,A,Cyberdyne,Gardening,1,85.52,0,85.52,4,43477.60703,Green Mall
559,335,asc-50,C,Tyrell Corp.,Bathroom,9,37.38,0,336.42,4,43491.43352,Green Mall
563,337,asc-41,C,Acme,Gardening,1,39.82,0.12,35.04,4,43466.35176,Green Mall
565,339,asc-46,C,Acme,Roofing,4,6.74,0,26.96,4,43487.76671,Green Mall
568,342,asc-64,C,Tyrell Corp.,Kitchen,1,119.04,0.1,107.14,4,43491.69471,Green Mall
571,343,asc-84,A,Acme,Kitchen,5,46.94,0.1,211.23,4,43475.38287,Green Mall
582,352,asc-29,C,Cyberdyne,Roofing,1,92.17,0,92.17,4,43494.74986,Green Mall
583,352,asc-86,A,Acme,Bathroom,4,27.41,0,109.64,4,43471.33682,Green Mall
584,353,asc-21,A,Cyberdyne,Roofing,6,82.82,0,496.92,4,43470.67782,Green Mall
587,355,asc-31,C,Acme,Bathroom,3,42.23,0,126.69,4,43480.54334,Green Mall
591,358,asc-80,C,Cyberdyne,Roofing,2,77.1,0.12,135.7,4,43490.60584,Green Mall
595,360,asc-96,C,Acme,Roofing,8,81.79,0,654.32,4,43478.44043,Green Mall
596,360,asc-36,C,Tyrell Corp.,Bathroom,9,85.24,0,767.16,4,43468.64831,Green Mall
604,365,asc-76,B,Tyrell Corp.,Bathroom,1,98.28,0.1,88.45,4,43491.51603,Green Mall
606,367,asc-35,A,Tyrell Corp.,Gardening,2,65.42,0,130.84,4,43473.3988,Green Mall
608,368,asc-61,A,Acme,Roofing,3,56.32,0.05,160.51,4,43479.80637,Green Mall
609,368,asc-2,C,Acme,Roofing,8,38.98,0,311.84,4,43469.35326,Green Mall
617,373,asc-99,A,Acme,Kitchen,9,110.73,0,996.57,4,43469.81087,Green Mall
619,374,asc-53,C,Cyberdyne,Kitchen,9,49.18,0,442.62,4,43475.83213,Green Mall
623,376,asc-28,A,Cyberdyne,Roofing,8,39.46,0,315.68,4,43476.44244,Green Mall
636,387,asc-7,C,Cyberdyne,Gardening,7,44.17,0,309.19,4,43493.42102,Green Mall
641,388,asc-20,B,Tyrell Corp.,Kitchen,3,108.77,0,326.31,4,43471.40096,Green Mall
644,390,asc-89,B,Acme,Gardening,8,108.23,0.1,779.26,4,43476.43127,Green Mall
654,397,asc-25,B,Tyrell Corp.,Gardening,6,25.32,0,151.92,4,43470.61094,Green Mall
656,397,asc-66,C,Acme,Bathroom,8,83.74,0.05,636.42,4,43468.64348,Green Mall
657,398,asc-54,B,Cyberdyne,Bathroom,3,42.44,0,127.32,4,43492.44465,Green Mall
660,399,asc-91,C,Tyrell Corp.,Roofing,8,99.06,0,792.48,4,43471.70013,Green Mall
669,404,asc-83,A,Cyberdyne,Gardening,9,7.2,0,64.8,4,43467.8261,Green Mall
670,404,asc-71,A,Acme,Kitchen,3,52.01,0,156.03,4,43478.41455,Green Mall
674,408,asc-75,B,Cyberdyne,Roofing,7,34.7,0,242.9,4,43481.50259,Green Mall
683,414,asc-86,A,Acme,Bathroom,3,27.41,0,82.23,4,43467.36764,Green Mall
685,415,asc-88,C,Acme,Bathroom,2,72.53,0,145.06,4,43492.70234,Green Mall
687,417,asc-31,C,Acme,Bathroom,8,42.23,0,337.84,4,43476.52228,Green Mall
688,418,asc-69,A,Acme,Kitchen,3,91.02,0,273.06,4,43473.50359,Green Mall
703,425,asc-1,A,Acme,Gardening,1,109.77,0,109.77,4,43468.62876,Green Mall
716,433,asc-40,C,Acme,Bathroom,8,65.08,0.05,494.61,4,43478.76354,Green Mall
717,434,asc-99,A,Acme,Kitchen,1,110.73,0,110.73,4,43482.63237,Green Mall
719,435,asc-53,C,Cyberdyne,Kitchen,6,49.18,0,295.08,4,43495.66843,Green Mall
721,437,asc-52,B,Cyberdyne,Gardening,4,15.44,0,61.76,4,43483.37685,Green Mall
725,439,asc-65,B,Tyrell Corp.,Roofing,6,67.76,0.12,357.77,4,43475.62353,Green Mall
726,439,asc-94,C,Cyberdyne,Gardening,6,105.87,0,635.22,4,43496.72319,Green Mall
730,441,asc-60,B,Tyrell Corp.,Kitchen,7,108.13,0.05,719.06,4,43474.57017,Green Mall
731,441,asc-14,A,Cyberdyne,Roofing,3,97.08,0,291.24,4,43479.68866,Green Mall
751,452,asc-78,A,Tyrell Corp.,Roofing,2,105.95,0.05,201.31,4,43474.69933,Green Mall
757,455,asc-54,B,Cyberdyne,Bathroom,4,42.44,0,169.76,4,43479.48051,Green Mall
758,456,asc-13,A,Cyberdyne,Gardening,8,85.52,0,684.16,4,43477.64237,Green Mall
759,457,asc-50,C,Tyrell Corp.,Bathroom,5,37.38,0,186.9,4,43490.5186,Green Mall
760,458,asc-91,C,Tyrell Corp.,Roofing,3,99.06,0,297.18,4,43466.37006,Green Mall
765,461,asc-46,C,Acme,Roofing,7,6.74,0,47.18,4,43480.4017,Green Mall
768,463,asc-64,C,Tyrell Corp.,Kitchen,7,119.04,0,833.28,4,43478.48802,Green Mall
785,472,asc-88,C,Acme,Bathroom,7,72.53,0,507.71,4,43470.60322,Green Mall
786,472,asc-33,C,Acme,Kitchen,2,105.26,0,210.52,4,43490.40303,Green Mall
789,473,asc-97,C,Acme,Gardening,2,85.03,0.05,161.56,4,43484.42178,Green Mall
793,476,asc-95,A,Acme,Bathroom,4,40.7,0.1,146.52,4,43475.6476,Green Mall
798,478,asc-93,A,Cyberdyne,Roofing,8,74.57,0,596.56,4,43487.76177,Green Mall
800,480,asc-43,B,Cyberdyne,Kitchen,7,98.16,0,687.12,4,43491.71292,Green Mall
807,484,asc-16,A,Cyberdyne,Gardening,7,51.94,0,363.58,4,43467.59896,Green Mall
816,489,asc-40,C,Acme,Bathroom,3,65.08,0,195.24,4,43471.34088,Green Mall
823,492,asc-28,A,Cyberdyne,Roofing,9,39.46,0.1,319.63,4,43489.579,Green Mall
828,495,asc-11,B,Cyberdyne,Kitchen,4,106.57,0,426.28,4,43479.5048,Green Mall
831,495,asc-14,A,Cyberdyne,Roofing,9,97.08,0,873.72,4,43488.45675,Green Mall
832,496,asc-55,B,Acme,Kitchen,4,17.42,0,69.68,4,43474.44406,Green Mall
835,497,asc-90,B,Acme,Gardening,7,124.1,0,868.7,4,43479.6978,Green Mall
837,499,asc-19,A,Tyrell Corp.,Bathroom,7,103.97,0,727.79,4,43476.73453,Green Mall
842,502,asc-77,B,Tyrell Corp.,Kitchen,8,115.28,0,922.24,4,43476.67417,Green Mall
845,504,asc-68,A,Acme,Bathroom,3,6.2,0,18.6,4,43477.48596,Green Mall
851,508,asc-78,A,Tyrell Corp.,Roofing,3,105.95,0,317.85,4,43481.67679,Green Mall
859,512,asc-50,C,Tyrell Corp.,Bathroom,7,37.38,0,261.66,4,43466.63399,Green Mall
860,512,asc-91,C,Tyrell Corp.,Roofing,6,99.06,0.05,564.64,4,43484.43707,Green Mall
866,513,asc-38,C,Tyrell Corp.,Bathroom,9,48.34,0,435.06,4,43472.53444,Green Mall
867,514,asc-3,C,Tyrell Corp.,Gardening,6,61.97,0,371.82,4,43491.39041,Green Mall
868,515,asc-64,C,Tyrell Corp.,Kitchen,4,119.04,0.1,428.54,4,43486.80447,Green Mall
871,516,asc-84,A,Acme,Kitchen,2,46.94,0,93.88,4,43473.35359,Green Mall
876,520,asc-15,C,Acme,Gardening,2,3.48,0.12,6.12,4,43468.45744,Green Mall
888,526,asc-69,A,Acme,Kitchen,3,91.02,0.1,245.75,4,43491.5199,Green Mall
891,528,asc-80,C,Cyberdyne,Roofing,3,77.1,0,231.3,4,43468.37027,Green Mall
898,534,asc-93,A,Cyberdyne,Roofing,2,74.57,0.1,134.23,4,43491.69535,Green Mall
902,537,asc-87,B,Acme,Roofing,8,116.17,0,929.36,4,43477.73258,Green Mall
903,537,asc-1,A,Acme,Gardening,6,109.77,0.1,592.76,4,43492.40801,Green Mall
909,539,asc-2,C,Acme,Roofing,8,38.98,0,311.84,4,43492.81736,Green Mall
911,540,asc-24,C,Acme,Kitchen,1,85.1,0.05,80.85,4,43483.34844,Green Mall
916,541,asc-40,C,Acme,Bathroom,9,65.08,0.12,515.43,4,43471.41558,Green Mall
922,544,asc-4,B,Acme,Gardening,3,110.28,0,330.84,4,43466.42365,Green Mall
926,547,asc-94,C,Cyberdyne,Gardening,2,105.87,0,211.74,4,43487.5591,Green Mall
929,548,asc-37,B,Tyrell Corp.,Gardening,9,61.92,0,557.28,4,43475.40428,Green Mall
941,556,asc-20,B,Tyrell Corp.,Kitchen,8,108.77,0,870.16,4,43482.54823,Green Mall
942,557,asc-77,B,Tyrell Corp.,Kitchen,4,115.28,0,461.12,4,43473.7325,Green Mall
945,559,asc-68,A,Acme,Bathroom,2,6.2,0,12.4,4,43489.78422,Green Mall
946,560,asc-79,C,Acme,Bathroom,6,85.75,0,514.5,4,43484.49935,Green Mall
949,562,asc-70,B,Cyberdyne,Bathroom,1,35.42,0.1,31.88,4,43488.46473,Green Mall
951,563,asc-78,A,Tyrell Corp.,Roofing,6,105.95,0,635.7,4,43496.4835,Green Mall
952,564,asc-62,A,Acme,Gardening,4,112.64,0,450.56,4,43489.70627,Green Mall
953,564,asc-47,A,Tyrell Corp.,Kitchen,6,55.41,0,332.46,4,43489.51546,Green Mall
957,568,asc-54,B,Cyberdyne,Bathroom,4,42.44,0.12,149.39,4,43468.74331,Green Mall
959,569,asc-50,C,Tyrell Corp.,Bathroom,7,37.38,0,261.66,4,43480.60322,Green Mall
963,573,asc-41,C,Acme,Gardening,9,39.82,0.05,340.46,4,43492.80691,Green Mall
965,573,asc-46,C,Acme,Roofing,2,6.74,0,13.48,4,43482.83287,Green Mall
969,576,asc-83,A,Cyberdyne,Gardening,3,7.2,0.1,19.44,4,43473.54126,Green Mall
972,578,asc-12,B,Acme,Gardening,2,108.48,0,216.96,4,43494.74985,Green Mall
976,580,asc-15,C,Acme,Gardening,3,3.48,0.05,9.92,4,43496.47414,Green Mall
977,580,asc-85,B,Acme,Roofing,8,30.38,0,243.04,4,43485.3481,Green Mall
981,583,asc-44,A,Tyrell Corp.,Kitchen,2,1.85,0,3.7,4,43483.47641,Green Mall
984,584,asc-21,A,Cyberdyne,Roofing,9,82.82,0,745.38,4,43490.73139,Green Mall
988,586,asc-69,A,Acme,Kitchen,3,91.02,0,273.06,4,43494.81605,Green Mall
989,587,asc-97,C,Acme,Gardening,8,85.03,0,680.24,4,43470.35975,Green Mall
997,591,asc-49,C,Acme,Roofing,9,60.13,0.05,514.11,4,43483.63947,Green Mall
1006,595,asc-35,A,Tyrell Corp.,Gardening,2,65.42,0,130.84,4,43488.78895,Green Mall
1009,596,asc-2,C,Acme,Roofing,7,38.98,0,272.86,4,43496.42378,Green Mall
1016,597,asc-40,C,Acme,Bathroom,9,65.08,0.05,556.43,4,43495.36273,Green Mall
1021,601,asc-52,B,Cyberdyne,Gardening,5,15.44,0,77.2,4,43479.68057,Green Mall
1023,602,asc-28,A,Cyberdyne,Roofing,8,39.46,0,315.68,4,43493.37729,Green Mall
1024,603,asc-10,C,Tyrell Corp.,Gardening,1,96.99,0,96.99,4,43477.62226,Green Mall
1025,603,asc-65,B,Tyrell Corp.,Roofing,5,67.76,0,338.8,4,43473.42052,Green Mall
1027,604,asc-57,A,Cyberdyne,Roofing,7,58,0,406,4,43480.33615,Green Mall
1030,607,asc-60,B,Tyrell Corp.,Kitchen,5,108.13,0,540.65,4,43482.45392,Green Mall
1031,607,asc-14,A,Cyberdyne,Roofing,4,97.08,0,388.32,4,43495.62679,Green Mall
1039,610,asc-9,C,Cyberdyne,Bathroom,8,70.51,0,564.08,4,43491.37373,Green Mall
1044,614,asc-89,B,Acme,Gardening,3,108.23,0,324.69,4,43479.6169,Green Mall
1045,615,asc-68,A,Acme,Bathroom,6,6.2,0,37.2,4,43486.48398,Green Mall
1046,616,asc-79,C,Acme,Bathroom,9,85.75,0,771.75,4,43486.46303,Green Mall
1049,616,asc-70,B,Cyberdyne,Bathroom,7,35.42,0,247.94,4,43473.81435,Green Mall
1052,619,asc-62,A,Acme,Gardening,3,112.64,0,337.92,4,43496.43723,Green Mall
1056,621,asc-66,C,Acme,Bathroom,7,83.74,0,586.18,4,43466.81869,Green Mall
1073,632,asc-81,C,Tyrell Corp.,Kitchen,8,44.08,0.1,317.38,4,43485.61778,Green Mall
1074,633,asc-75,B,Cyberdyne,Roofing,9,34.7,0,312.3,4,43478.61507,Green Mall
1076,634,asc-15,C,Acme,Gardening,8,3.48,0,27.84,4,43476.37292,Green Mall
1079,635,asc-18,C,Cyberdyne,Kitchen,5,56.43,0,282.15,4,43473.59406,Green Mall
1080,636,asc-73,B,Acme,Roofing,8,51,0,408,4,43493.76043,Green Mall
1081,636,asc-44,A,Tyrell Corp.,Kitchen,8,1.85,0.12,13.02,4,43480.39613,Green Mall
1094,640,asc-48,C,Acme,Gardening,4,16.59,0,66.36,4,43466.75205,Green Mall
1096,642,asc-36,C,Tyrell Corp.,Bathroom,7,85.24,0.12,525.08,4,43486.69233,Green Mall
1097,642,asc-49,C,Acme,Roofing,6,60.13,0,360.78,4,43485.80655,Green Mall
1101,644,asc-72,A,Acme,Gardening,8,18.02,0,144.16,4,43469.61189,Green Mall
